frequency,callsign,state,city,erp,lat,lon,hagl,class,slogan,owner,country,new_format,mlb,nfl,nba,nhl,market,population
103.7,K279AF,AK,HAINES & SKAGWAY,0.25,59.22522222222222,-135.44683333333333,15.0,D,HOMETOWN RADIO 800,BTC USA Holdings Management Inc.,USA,Adult Contemporary,,Seahawks,,,,
103.7,K279AP,MO,BETHANY,0.17,40.25472222222222,-94.00994444444444,77.0,D,KAAN SPORTS RADIO,Alpha Media Licensee LLC,USA,Sports,Cardinals,Chiefs,,,,
103.7,K279BZ,CO,NEW CASTLE,0.25,39.565527777777774,-107.53363888888887,8.0,D,YOUR BRAND OF COUNTRY- KMTS,"COLORADO WEST BROADCASTING, INC",USA,Country,,Broncos,,,,
103.7,K279CO,CA,YUCCA VALLEY,0.25,34.130833333333335,-116.37083333333332,44.0,D,94.3 K-NEWS,Alpha Media Licensee LLC,USA,Talk,,Chargers,,,,
103.7,K279DC,TX,DIBOLL,0.25,31.334916666666665,-94.6696388888889,207.0,D,KSML 1260 AM - 103.7 FM,KASA FAMILY LIMITED PARTNERSHIP,USA,Sports,Astros,Texans,Mavericks,,,
103.9,K280DX,AK,ANGOON,0.046,57.49963888888889,-134.5806388888889,26.0,D,HOMETOWN RADIO 800,BTC USA Holdings Management Inc.,USA,Adult Contemporary,,Seahawks,,,,
103.9,K280ED,AK,HOONAH,0.023,58.127722222222225,-135.43291666666667,11.0,D,HOMETOWN RADIO 800,BTC USA Holdings Management Inc.,USA,Adult Contemporary,,Seahawks,,,,
103.9,K280EI,MN,WINONA,0.14,44.03022222222222,-91.64430555555556,21.0,D,KQ 98,"FAMILY RADIO, INC.",USA,Country,,Vikings,,,,
103.9,K280GP,CA,REDDING,0.25,40.55847222222222,-122.33111111111111,67.0,D,FOX SPORTS RADIO 103.9 FM AND 1400 AM,"SMG-REDDING, LLC",USA,Sports,Athletics,Raiders,Warriors,Sharks,Redding,"153,500"
103.9,K280GV,TX,ATLANTA,0.25,33.08291666666667,-94.18297222222223,63.0,D,,"Cass County Radio, Inc.",USA,Talk,,Cowboys,,,,
104.1,K281BT,CA,PORTOLA,0.25,39.76905555555555,-120.43547222222224,18.0,D,93 JDX,SIERRA BROADCASTING CORPORATION,USA,Country,,49ers,,,,
104.3,K282BP,MT,KALISPELL,0.25,48.09411111111111,-114.27069444444444,44.0,D,KOFI 1180 AM 104.3 FM,"KOFI, INC.",USA,Classic Hits,,Broncos,,,,
104.3,K282CC,CA,UKIAH,0.1,39.32630555555556,-123.27091666666666,10.0,D,,"Bicoastal Media Licenses, LLC",USA,Classic Hits,,Raiders,,,,
104.5,K283CL,MO,JEFFERSON CITY,0.25,38.57947222222223,-92.23408333333332,55.0,D,NEWSRADIO 950,"ZIMMER RADIO OF MID-MISSOURI, INC.",USA,News,,Chiefs,,,,
104.7,K284AM,AK,SKAGWAY,0.013,59.46077777777778,-135.3287777777778,18.0,D,HOMETOWN RADIO 800,BTC USA Holdings Management Inc.,USA,Adult Contemporary,,Seahawks,,,,
104.7,K284BO,AZ,FLAGSTAFF,0.25,35.24055555555556,-111.59822222222222,8.0,D,ESPN 104.7 FM,YAVAPAI BROADCASTING CORPORATION,USA,Sports,Diamondbacks,AZCardinals,Suns,Coyotes,,
104.7,K284CJ,WY,WORLAND,0.25,44.05938888888888,-107.85425,23.0,D,,"Legend Communications of Wyoming, LLC",USA,Talk,,Broncos,,,,
104.7,K284CR,CA,PALM SPRINGS,0.175,33.86613888888889,-116.435,10.0,D,K-NEWS,Alpha Media Licensee LLC,USA,News,,Chargers,,,Palm Springs,"383,500"
104.7,K284CU,LA,HOUMA,0.25,29.73022222222222,-90.72702777777778,116.0,D,104.7 JAMZ,"JLE, INCORPORATED",USA,R&B,,Saints,,,New Orleans,"1,264,100"
104.9,K285AH,NM,"AZTEC, ETC.",0.025,36.81111111111111,-107.89783333333334,17.0,D,YOUR BRAND OF COUNTRY,"FOUR CORNERS BROADCASTING, LLC",USA,Country,,Broncos,,Avalanche,,
104.9,K285AK,CO,"CORTEZ,  ETC.",0.07,37.372194444444446,-108.13394444444444,-16.2,D,YOUR BRAND OF COUNTRY,MT COMMUNICATIONS LLC,USA,Country,,Broncos,,Avalanche,,
104.9,K285BW,CO,NORTH LA PLATA COUNT,0.023,37.26277777777778,-107.89644444444446,12.0,D,YOUR BRAND OF COUNTRY,"FOUR CORNERS BROADCASTING, LLC",USA,Country,,Broncos,,Avalanche,,
104.9,K285DL,AZ,TUCSON,0.231,32.28980555555555,-111.01897222222222,125.0,D,THE FAN,"Relevant Radio, Inc.",USA,Sports,Diamondbacks,AZCardinals,Suns,,Tucson,"882,500"
104.9,K285GL,KS,TOPEKA,0.25,39.06388888888888,-95.76386111111113,209.0,D,WIBW NEWS NOW,Alpha Media Licensee LLC,USA,News,,Chiefs,,,Topeka,"198,000"
105.1,K286CV,CO,CRAIG,0.25,40.57633333333334,-107.60866666666666,36.0,D,55 COUNTRY,BLIZZARD BROADCASTING LLC,USA,Country,,Broncos,,,,
105.1,K286CZ,UT,MONTICELLO-BLANDING,0.052,37.837472222222225,-109.4652777777778,8.0,D,YOUR BRAND OF COUNTRY,SOUTHWEST COLORADO TELIVISION TRANSLATOR ASSOCIATION,USA,Country,,Broncos,,Avalanche,,
105.3,K287CM,MO,TROY,0.25,38.9895,-90.90319444444444,52.0,D,NEWS RADIO KYRO,LINCOLN COUNTY BROADCASTING LLC,USA,News,,Chiefs,,Blues,St. Louis,"2,360,800"
105.5,K288BD,CO,SILVERTON,0.009,37.81219444444445,-107.66366666666669,14.0,D,YOUR BRAND OF COUNTRY,"FOUR CORNERS BROADCASTING, LLC",USA,Country,,Broncos,,Avalanche,,
105.5,K288DA,CO,"VAIL, ETC.",0.086,39.616083333333336,-106.44975,24.0,D,,"KRAYON'S WILD BASIN, LLC",USA,Talk,Rockies,Broncos,Nuggets,Avalanche,,
105.5,K288HC,NE,GRAND ISLAND,0.25,40.86472222222223,-98.39672222222222,148.0,D,AM 1430 KRGI,"LEGACY COMMUNICATIONS, LLC",USA,Talk,,Chiefs,,,Grand Island-Kearney-Hastings,"120,700"
105.7,K289BQ,CO,REDSTONE,0.018,39.23886111111111,-107.21783333333332,11.0,D,,PITKIN COUNTY TRANSLATOR DEPARTMENT,USA,Talk,Rockies,Broncos,Nuggets,Avalanche,,
105.7,K289CE,ND,GRAND FORKS,0.25,47.79747222222222,-96.58838888888889,68.0,D,KROX 105.7 FM & 1260 AM,GOPHER COMMUNICATIONS COMPANY,USA,Adult Contemporary,Twins,Vikings,Timberwolves,Wild,Grand Forks,"78,200"
105.7,K289CG,LA,HOUMA,0.25,32.52777777777778,-92.10241666666666,228.0,D,KLMB  105.7 FM - 540 AM,"HOLLADAY BROADCASTING OF LOUISIANA, LLC",USA,Talk,,Saints,,,Monroe,"127,400"
105.9,K290AT,NE,NORFOLK,0.25,42.02916666666667,-97.357,85.0,D,NEWS TALK 780 105.9 FM,WJAG INCORPORATED,USA,Talk,,Chiefs,,,,
106.3,K292AX,CO,CORTEZ,0.043,37.36025,-108.1497777777778,81.74,D,REAL CLASSIC ROCK,"KUTE, INC.",USA,Classic Rock,,Broncos,,,,
106.3,K292FE,TX,BIG SPRING,0.062,32.218444444444444,-101.45288888888888,91.0,D,REWIND 106.3,"Big Spring TX Media, LLC",USA,Classic Hits,,Texans,,,,
106.3,K292GZ,OR,ASTORIA,0.25,46.18194444444444,-123.80388888888888,40.0,D,ESPN 106.3,OMG FCC LICENSES LLC,USA,Sports,,Seahawks,,,,
106.3,K292HJ,KS,LIBERAL,0.25,37.03669444444444,-100.90961111111112,155.0,D,THE BIG TALKER,"STECKLINE COMMUNICATIONS, INC.",USA,Talk,,Chiefs,,,,
106.5,K293AW,CA,SAN LUIS OBISPO,0.25,35.26386111111111,-120.6673888888889,44.0,D,K-JEWEL,Rip Curl Broadcasting LLC,USA,Adult Standards,Giants,49ers,Warriors,,San Luis Obispo,"249,500"
106.5,K293BF,TX,COMANCHE TRAIL,0.099,30.32325,-97.7997222222222,304.0,D,KEILAH RADIO,"KEILAH RADIO, LLC",USA,Religious,,Cowboys,,,Austin,"1,991,700"
106.5,K293DA,AZ,SEDONA,0.17,34.86083333333333,-111.82027777777778,53.8,D,AM 780 KAZM,Cutter Grind Broadcasting LLC,USA,Talk,Diamondbacks,AZCardinals,Suns,,,
106.7,K294DA,CA,ROSAMOND,0.18,34.97913888888889,-118.16811111111112,5.0,D,FOX SPORTS 610,GOLD COAST BROADCASTING LLC,USA,Sports,Dodgers,Rams,,,Bakersfield,"667,600"
106.7,K294DE,KS,PARSONS,0.25,37.343111111111114,-95.23219444444445,67.0,D,106.7 FM KLKC,"PARSONS MEDIA GROUP, LLC",USA,Sports,Royals,Chiefs,,,,
106.7,K294DI,KS,SALINA,0.25,38.84166666666667,-97.60975,50.0,D,,"MERIDIAN MEDIA, LLC",USA,News,Royals,Broncos,,,Salina-Manhattan,"194,900"
107.1,K296ET,WA,BRIDGEPORT,0.002,48.05152777777778,-119.71005555555556,6.0,D,THE BEST COUNTRY,"NORTH CASCADES BROADCASTING, INC.",USA,Country,,Seahawks,,,,
107.1,K296HK,NE,FALLS CITY,0.25,40.115,-95.65194444444444,88.0,D,AM 1230 FM 107.1 KTNC,"KNZA, INC.",USA,Classic Hits,,Chiefs,,,,
107.3,K297BV,UT,PRICE,0.06,39.529944444444446,-111.05155555555557,28.0,D,NEWSTALK 750,BRANDT ELLIS PIERCE,USA,Talk,,Raiders,Jazz,,,
107.3,K297BZ,WA,ASOTIN,0.099,46.45738888888889,-117.10183333333332,61.0,D,SPORTS FAN 1430,PACIFIC EMPIRE RADIO CORPORATION,USA,Sports,,Seahawks,,,,
107.3,K297CD,LA,VILLE PLATTE,0.25,30.694444444444446,-92.31277777777775,52.0,D,THE LEGEND 1050 KVPI,"VILLE PLATTE BROADCASTING COMPANY, INC.",USA,Country,,Saints,,,,
107.5,K298AT,CO,RIFLE,0.075,39.51358333333334,-107.77922222222222,10.0,D,,"KRAYON'S WILD BASIN, LLC",USA,Talk,Rockies,Broncos,Nuggets,Avalanche,,
107.5,K298CZ,KS,SALINA,0.25,38.79333333333333,-97.5261111111111,82.0,D,SALINA'S TALK,"Eagle Communications, Inc.",USA,Talk,,Chiefs,,,Salina-Manhattan,"194,900"
107.7,K299BC,WY,LANDER,0.25,42.82077777777778,-108.76538888888888,9.0,D,1330AM & 107.7FM,"Kairos Broadcasting, LLC",USA,Country,,Broncos,,,,
107.9,K300DJ,AR,GLENWOOD,0.25,34.498694444444446,-93.0846111111111,10.0,D,CADDO COUNTRY 98.9 AND 670 AM,E Radio Network LLC,USA,Country,,Cowboys,,,Hot Springs,"86,700"
107.9,K300DN,KS,JUNCTION CITY,0.21,39.014722222222225,-96.87027777777776,122.0,D,,"Eagle Communications, Inc.",USA,Classic Rock,Royals,Chiefs,,,Salina-Manhattan,
95.5,KAAN-FM,MO,BETHANY,50.0,40.25636111111111,-94.15661111111112,89.0,C2,"YOUR HOME IN THE COUNTRY, REGIONAL RADIO KAAN",Alpha Media Licensee LLC,USA,Country,Cardinals,Chiefs,,,,
103.7,KABZ,AR,LITTLE ROCK,100.0,34.79897222222222,-92.49572222222224,262.0,C,THE BUZZ - ESPN,"SIGNAL MEDIA OF ARKANSAS, INC.",USA,Sports,,Cowboys,,,Little Rock,"609,200"
93.5,KALQ-FM,CO,ALAMOSA,2.8,37.47222222222222,-105.85419444444445,41.0,A,Q 93.5,"Wolf Creek Broadcasting, LLC",USA,Country,,Broncos,,,,
95.1,KAMS,AR,MAMMOTH SPRING,100.0,36.547,-91.42983333333332,113.0,C1,TRUE K-KOUNTRY 95,"E-COMMUNICATIONS, LLC",USA,Country,,Chiefs,,,,
105.1,KARL,MN,TRACY,45.0,44.32552777777778,-95.87225,137.0,C2,KARL 105,"SUBARCTIC MEDIA, LLC",USA,Country,,Vikings,,,,
101.3,KATY-FM,CA,IDYLLWILD,1.55,33.72530555555556,-116.75030555555556,28.5,A,KATY 101.3,"ALL PRO BROADCASTING, INC.",USA,Adult Contemporary,,Chargers,,,Riverside-San Bernardino,"2,172,100"
103.7,KAXA,TX,MOUNTAIN HOME,6.0,30.17630555555556,-99.38422222222223,80.0,A,MIKE FM,"JAM BROADCASTING, LLC",USA,Variety Hits,,Cowboys,,,,
96.7,KBDB-FM,WA,FORKS,0.93,48.1295,-124.30547222222222,10.0,C3,TWLIGHT 96.7,"FORKS BROADCASTING, INC.",USA,Adult Contemporary,,Seahawks,,Kraken,,
98.1,KBEW-FM,MN,BLUE EARTH,25.0,43.66688888888888,-94.12216666666666,107.0,C3,98 COUNTRY,"RIVERFRONT BROADCASTING OF MINNESOTA, INC.",USA,Country,,Vikings,,,,
103.9,KBEY,TX,BURNET,1.8,30.740722222222225,-98.31819444444444,150.0,A,103.9 FM TEXAS BEST COUNTRY RADIO,"VICTORY PUBLISHING COMPANY, LTD.",USA,Country,,Cowboys,,,,
96.5,KBKZ,NM,RATON,5.4,36.99252777777778,-104.4738888888889,14.3,C2,COYOTE COUNTRY,"PHILLIPS BROADCASTING COMPANY, INC.",USA,Country,,Broncos,,,,
93.3,KBLB,MN,NISSWA,100.0,46.44275,-94.3822222222222,136.0,C1,B 93.3,"HBI RADIO BRAINERD/WADENA, LLC",USA,Country,,Vikings,,,,
104.1,KBOT,MN,PELICAN RAPIDS,50.0,46.721916666666665,-95.84394444444445,145.0,C2,WAVE 104.1,"LEIGHTON ENTERPRISES, INC.",USA,Adult Contemporary,,Vikings,,,,
95.7,KBOY-FM,OR,MEDFORD,60.0,42.45288888888889,-123.0569722222222,34.0,C1,SOUTHERN OREGON'S CLASSIC ROCK,"SMG-MEDFORD, LLC",USA,Classic Rock,,49ers,,,,
107.9,KBPI,CO,FORT COLLINS,100.0,40.894888888888886,-105.19758333333334,116.0,C1,107.9 KBPI,iHeartMedia,USA,Rock,,Broncos,,,Ft. Collins-Greeley,"531,500"
107.9,KBPL,CO,PUEBLO,32.0,38.74469444444445,-104.86330555555556,52.0,C0,107.9 KBPI,iHeartMedia,USA,Rock,,Broncos,,,Colorado Springs,"622,800"
95.7,KBST-FM,TX,BIG SPRING,33.0,32.22038888888889,-101.44066666666669,80.0,C2,BEST COUNTRY K BEST 95.7,"KBEST MEDIA, LLC",USA,Country,,Cowboys,,,,
104.1,KBVC,CO,BUENA VISTA,0.6,38.74580555555555,-106.19916666666668,13.0,C3,EAGLE COUNTRY 104,"THREE EAGLES COMMUNICATIONS OF COLORADO, LLC",USA,Country,,Broncos,,,,
102.9,KBWS-FM,SD,SISSETON,100.0,45.61438888888889,-97.41452777777778,137.0,C1,PHEASANT COUNTRY 103,"PRAIRIE WINDS BROADCASTING, INC.",USA,Country,,Vikings,,,,
106.3,KBZS,TX,WICHITA FALLS,50.0,33.888333333333335,-98.56916666666666,105.0,C2,106.3 THE BUZZ,"TOWNSQUARE LICENSE, LLC",USA,Rock,,Cowboys,,,Wichita Falls,
99.5,KCAZ,AZ,ROUGH ROCK,3.9,36.35166666666667,-109.8315,10.0,C2,CAPITAL COUNTRY,THE NAVAJO NATION,USA,Country,,AZCardinals,,,,
93.1,KCBS-FM,CA,LOS ANGELES,27.5,34.231944444444444,-118.07255555555555,250.0,B,93.1 JACK FM,"Audacy License, LLC",USA,Adult Hits,,Rams,,,Los Angeles,"11,369,600"
95.9,KCKL,TX,MALAKOFF,6.0,32.14683333333333,-95.97386111111112,80.0,A,K LAKES 95.9,"High Plains Radio Network, LLC, Debtor in Possession",USA,Country,,Cowboys,,,,
93.7,KCLB-FM,CA,COACHELLA,26.5,33.80169444444444,-116.22527777777778,34.0,B,KCLB ROCKS,Alpha Media Licensee LLC,USA,Rock,,Raiders,,,Palm Springs,"383,500"
100.9,KCLY,KS,CLAY CENTER,35.5,39.4675,-97.06280555555556,140.0,C2,100.9 KCLY,"TAYLOR COMMUNICATIONS, INC.",USA,Variety,,Chiefs,,,Salina-Manhattan,"194,900"
104.5,KCLZ,CA,TWENTYNINE PALMS BAS,6.0,34.154444444444444,-116.20194444444444,16.0,A,REAL ROCK 93.7 KCLB,Alpha Media Licensee LLC,USA,Rock,,Raiders,,,Riverside-San Bernardino,"2,172,100"
96.7,KCMQ,MO,COLUMBIA,100.0,38.69169444444445,-92.09575,239.0,C1,KCMQ 96.7,"ZIMMER RADIO OF MID-MISSOURI, INC",USA,Classic Rock,,Chiefs,,,,
92.7,KCON,AR,VILONIA,25.0,35.05730555555555,-92.07125,124.3,C3,92.7 JACK FM,"EAB of Morrilton, LLC",USA,Variety Hits,Cardinals,Chiefs,,,Little Rock,"609,200"
92.1,KCRK-FM,WA,COLVILLE,5.4,48.57488888888889,-117.91775,24.0,A,,NORTH COUNTRY BROADCASTING,USA,Hot AC,Mariners,Seahawks,,,,
94.3,KDDL,AZ,CHINO VALLEY,4.1,34.825583333333334,-112.56988888888888,24.0,C3,HOMETOWN CATTLE COUNTRY,PRESCOTT VALLEY BROADCASTING CO. INC.,USA,Country,Diamondbacks,AZCardinals,,,,
103.9,KDJK,CA,MARIPOSA,0.071,37.53325,-120.02572222222224,58.0,A,104.1 THE HAWK,Cumulus Media,USA,Classic Rock,,Raiders,,,,
94.1,KDLK-FM,TX,DEL RIO,7.2,29.42938888888889,-100.90508333333334,83.0,C3,,SUDAY INVESTMENT GROUP INC,USA,Country,,Cowboys,,,,
104.7,KDUX-FM,WA,HOQUIAM,31.0,46.933416666666666,-123.7315277777778,27.0,C2,THE BEST CLASSIC ROCK 104.7 KDUX,ALPHA MEDIA LICENSEE LLC,USA,Classic Rock,,Seahawks,,,,
99.1,KDWD,MO,MARCELINE,4.2,39.70836111111112,-92.95880555555556,114.3,C3,MY COUNTRY 99.1,"MAIN STREET USA COMMUNICATIONS, LLC",USA,Country,Royals,Chiefs,,,,
104.7,KEAU,NV,ELKO,1.15,40.92213888888889,-115.84977777777776,24.0,C2,FOX SPORTS ELKO,"ELKO BROADCASTING COMPANY, INC.",USA,Sports,,Raiders,,Golden Knights,,
107.9,KFAN-FM,TX,JOHNSON CITY,14.5,30.39313888888889,-98.59805555555556,55.0,C3,TEXAS REBEL 107.9,"HC Broadcasting, LLC",USA,Americana,,Texans,,,,
96.9,KFIX,KS,PLAINVILLE,10.5,39.020833333333336,-99.47038888888888,227.0,C2,THE FIX,"HULL BROADCASTING, INC.",USA,Classic Rock,,Chiefs,,,,
92.1,KFRZ,WY,GREEN RIVER,12.0,41.49633333333333,-109.34622222222222,40.0,C1,FREEZE 92.1,WAGONWHEEL COMMUNICATIONS CORP,USA,Country,,Broncos,,,,
100.3,KFXN-FM,MN,MINNEAPOLIS,100.0,45.058277777777775,-93.1243611111111,282.0,C1,KFAN SPORTS RADIO FM 100.3,iHeartMedia,USA,Sports,,Vikings,,Wild,Minneapolis-Saint Paul,
104.3,KFYN-FM,TX,DETROIT,50.0,33.757416666666664,-95.53783333333332,143.3,C2,104.3 THE RIVER,"VISION MEDIA GROUP, INC.",USA,Country,,Cowboys,,,,
104.3,KGAS-FM,TX,CARTHAGE,6.0,32.14266666666666,-94.42769444444446,93.0,A,"K-GAS 104.3, THE HEARTBEAT OF EAST TEXAS","HANSZEN BROADCASTING, INC.",USA,Country,Rangers,Cowboys,,,,
98.9,KGBK,KS,LARNED,16.5,38.31055555555555,-99.01333333333334,93.0,C3,THE GOLDEN BELT’S REAL COUNTRY 98.9 KGBK,"Ad Astra Per Aspera Broadcasting, Inc.",USA,Country,,Chiefs,,,,
100.9,KGBL,KS,LAKIN,100.0,37.99780555555556,-100.90738888888887,132.0,C1,100.9 AND 94.7 THE BULL,"STECKLINE COMMUNICATIONS, INC.",USA,Country,,Chiefs,,,,
97.5,KGKL-FM,TX,SAN ANGELO,100.0,31.49625,-100.41425,133.0,C1,KGKL 97.5 FM COUNTRY,"Townsquare License, LLC",USA,Country,,Cowboys,,,San Angelo,"100,900"
100.1,KGMN,AZ,KINGMAN,0.91,35.11027777777778,-113.8827222222222,11.0,C2,SUPER COUNTRY 100.1,"NEW WEST BROADCASTING SYSTEMS, INC.",USA,Country,,AZCardinals,,,,
94.9,KHDR,CA,BAKER,1.45,35.43608333333333,-115.92444444444445,15.0,B1,HIGHWAY ROCK,THE DRIVE LLC,USA,Rock,,Raiders,,Golden Knights,Victor Valley,"482,000"
104.1,KHKK,CA,MODESTO,50.0,37.65269444444444,-121.47825,95.0,B,104.1 THE HAWK,Cumulus Media,USA,Classic Rock,,Raiders,,,Stockton,"649,300"
101.7,KHST,MO,LAMAR,22.0,37.42422222222222,-94.26994444444443,88.0,C3,SOMO SPORTS RADIO,Land Go Radio Group LLC,USA,Sports,Royals,Chiefs,,,,
94.5,KHTQ,ID,HAYDEN,83.0,47.65933333333333,-116.96436111111112,146.0,C,ROCK 94 1/2,"QUEENB RADIO, INC.",USA,Rock,,Seahawks,,,Spokane,"613,000"
97.9,KICK-FM,MO,PALMYRA,43.0,39.75727777777778,-91.49961111111112,137.0,C2,KICK FM,"Townsquare License, LLC",USA,Country,,Chiefs,,,,
101.5,KIKS-FM,KS,IOLA,11.5,37.90113888888889,-95.40136111111111,86.0,C3,COUNTRY 101.5 KIKS,"Ad Astra per Aspera Broadcasting, Inc.",USA,Country,,Chiefs,,,,
100.7,KIKV-FM,MN,SAUK CENTRE,100.0,45.69969444444444,-95.17669444444444,265.0,C1,KICK-FM,"HBI RADIO ALEXANDRIA, LLC",USA,Country,,Vikings,,,,
100.3,KILT-FM,TX,HOUSTON,100.0,29.576333333333334,-95.51022222222224,581.0,C,100.3 THE BULL,"Audacy License, LLC",USA,Country,,Texans,,,Houston-Galveston,"6,102,200"
105.3,KINB,OK,KINGFISHER,0.93,35.72738888888889,-97.87530555555554,255.0,A,CBS SPORTS RADIO 105.3,"PERRY MEDIA GROUP, LLC",USA,Sports,,Chiefs,,,Oklahoma City,"1,307,100"
106.3,KINS-FM,CA,BLUE LAKE,3.3,40.727333333333334,-123.97255555555556,104.0,C2,ENJOY RADIO 106.3,"EUREKA BROADCASTING CO., INC.",USA,News,,49ers,,,,
99.9,KIRK,MO,MACON,12.5,39.60058333333333,-92.57352777777776,112.0,C3,THE CAPTAIN,Alpha Media Licensee LLC,USA,Oldies,Cardinals,Chiefs,,,,
97.3,KIRO-FM,WA,TACOMA,55.0,47.50372222222222,-121.97594444444444,57.0,C,97.3 KIRO FM,BONNEVILLE INTERNATIONAL CORPORATION,USA,News,,Seahawks,,,Seattle-Tacoma,"4,098,600"
93.3,KJDX,CA,SUSANVILLE,100.0,40.453500000000005,-120.57161111111112,46.0,C0,93 JDX,SIERRA BROADCASTING CORPORATION,USA,Country,,49ers,,,,
105.1,KKCB,MN,DULUTH,100.0,46.78908333333333,-92.11433333333332,165.0,C1,B 105,"Townsquare License, LLC",USA,Country,,Vikings,,,Duluth-Superior,"182,100"
102.5,KKCI,KS,GOODLAND,100.0,39.39,-101.56016666666666,212.0,C1,THE ROCKET 102.5,"Kansas Broadcast Company, LLC",USA,Classic Rock,,Broncos,,,,
93.3,KKDC,CO,DOLORES,26.0,37.46555555555556,-108.52952777777776,30.0,C2,D CROW,FOUR CORNERS BROADCASTING LLC,USA,Adult Contemporary,,Broncos,,,,
94.3,KKIN-FM,MN,AITKIN,14.0,46.68827777777778,-93.59966666666666,139.0,C3,,"R & J BROADCASTING, INC.",USA,Country,Twins,Vikings,Timberwolves,,,
104.7,KKLH,MO,MARSHFIELD,34.0,37.20588888888889,-92.90572222222222,152.0,C2,104.7 THE CAVE,"MW SPRINGMO, INC.",USA,Classic Rock,,Chiefs,,,"Springfield, MO","367,800"
95.7,KKOK-FM,MN,MORRIS,100.0,45.603,-95.8875277777778,126.0,C1,NEW 95-7,"IOWA CITY BROADCASTING COMPANY, INC.",USA,Country,,Vikings,,,,
92.1,KKOZ-FM,MO,AVA,4.5,36.930027777777774,-92.65544444444446,50.0,A,CAUSE RADIO 92.1,"CORUM INDUSTRIES, INC.",USA,News,Royals,Chiefs,,,,
100.1,KKWK,MO,CAMERON,50.0,39.95777777777778,-94.1155,117.0,C2,CLASSIC ROCK QUICK 100.1,Alpha Media Licensee LLC,USA,Classic Rock,Royals,Chiefs,,,,
92.5,KKWQ,MN,WARROAD,100.0,48.828027777777784,-95.38802777777778,144.0,C1,LAKE COUNTRY KQ92,"R&J Broadcasting, Inc.",USA,Country,,Vikings,,,,
105.9,KKWS,MN,WADENA,100.0,46.599694444444445,-94.90141666666668,164.0,C1,SUPERSTATION K-106,"HBI RADIO BRAINERD/WADENA, LLC",USA,Country,,Vikings,,,,
95.5,KLAQ,TX,EL PASO,100.0,31.796472222222224,-106.48247222222224,58.0,C,THE Q 95.5 EL PASO'S BEST ROCK,"TOWNSQUARE MEDIA OF EL PASO, INC.",USA,Rock,,Cowboys,,,El Paso,"699,600"
92.1,KLIL,LA,MOREAUVILLE,6.0,31.048222222222225,-91.9965,92.0,A,,"CAJUN BROADCASTING, INC.",USA,Classic Hits,,Saints,,,,
93.5,KLKC-FM,KS,PARSONS,3.0,37.343111111111114,-95.23219444444445,77.0,A,V-93,"PARSONS MEDIA GROUP, LLC",USA,Adult Hits,,Chiefs,,,,
103.7,KLKK,IA,CLEAR LAKE,25.0,43.12080555555555,-93.1935277777778,95.0,C3,103.7 THE FOX,"COLOFF MEDIA, LLC",USA,Classic Rock,,Vikings,,,,
95.7,KLKL,LA,MINDEN,50.0,32.55458333333333,-93.52988888888888,88.0,C2,THE RIVER 95.7,ALPHA MEDIA LICENSEE LLC,USA,Classic Hits,,Cowboys,,,Shreveport,"337,500"
106.9,KLUB,TX,BLOOMINGTON,18.5,28.70694444444444,-96.83525,112.2,C3,KLUB TEJANO,"Townsquare License, LLC",USA,Tejano,,Texans,,,,
97.3,KMDL,LA,KAPLAN,38.0,30.048527777777775,-91.99705555555556,170.0,C2,97.3 THE DAWG,"TOWNSQUARE MEDIA OF LAFAYETTE, LLC",USA,Country,,Saints,,,Lafayette,"480,200"
96.9,KMFY,MN,GRAND RAPIDS,100.0,47.33938888888889,-93.39686111111112,102.0,C1,NORTHLAND'S FIRST CHOICE FOR MUSIC VARIETY,Rapids Radio LLC,USA,Adult Contemporary,,Vikings,,,,
103.9,KMHT-FM,TX,MARSHALL,1.85,32.564027777777774,-94.35130555555556,126.0,A,103.9 CLASSIC COUNTRY,"Hanszen Broadcast Group, Inc.",USA,Country,,Cowboys,,,,
100.7,KMLO,SD,LOWRY,100.0,45.27388888888889,-99.97288888888887,138.0,C1,COUNTRY 101,James River Broadcasting Company,USA,Country,,Vikings,,,,
102.9,KMMO-FM,MO,MARSHALL,100.0,39.13419444444445,-93.22213888888888,99.0,C1,,"MISSOURI VALLEY BROADCASTING, INC.",USA,Country,,Chiefs,,,,
104.3,KMNT,WA,CHEHALIS,2.4,46.55530555555555,-123.05827777777776,58.0,C3,NEW & TRUE COUNTRY,"Bicoastal Media Licenses IV, LLC",USA,Country,,Seahawks,,,,
105.5,KMOM,SD,ROSCOE,100.0,45.453583333333334,-98.80316666666668,134.0,C1,105.5 MAVERICK-FM,"DAKOTA BROADCASTING, LLC",USA,Country,,Vikings,,,,
96.7,KMPK,KS,MCPHERSON,6.0,38.33861111111111,-97.6683888888889,80.0,A,MIX 96.7,"Ad Astra per Aspera Broadcasting, Inc.",USA,Adult Contemporary,,Chiefs,,,Salina-Manhattan,"194,900"
99.1,KMTS,CO,GLENWOOD SPRINGS,10.0,39.53247222222222,-107.34227777777777,21.3,C3,YOUR BRAND OF COUNTRY- KMTS,"COLORADO WEST BROADCASTING, INC.",USA,Country,,Broncos,,,,
