frequency,callsign,state,city,erp,lat,lon,hagl,class,slogan,owner,country,new_format,mlb,nfl,nba,nhl,market,population
101.7,K269FX,WA,PORT ANGELES,0.06,48.09869444444445,-123.40630555555556,58.0,D,NEWSRADIO KONP 1450AM/101.7FM/101.3FM,"RADIO PACIFIC, INC.",USA,News,Mariners,Seahawks,,Kraken,,
101.7,K269GQ,NM,RATON,0.011,36.68333333333333,-104.41444444444446,15.0,D,LIGHT PRAISE RADIO,,USA,Contemporary Christian,Rockies,,,,,
101.7,K269GR,MN,MARSHALL,0.25,44.44944444444444,-95.76194444444444,106.0,D,FOURTEEN HUNDRED AM KMHL,"SUBARCTIC MEDIA, LLC",USA,News,Twins,,Timberwolves,,,
101.7,K269GU,TX,BRENHAM,0.25,30.168277777777774,-96.42247222222224,90.0,D,FRIENDLY COUNTRY 1280 KWHI,"TOM S. WHITEHEAD, INC.",USA,Country,Astros,,,,,
101.7,K269GY,CA,SAN LUIS OBISPO,0.25,35.36108333333333,-120.65683333333334,20.0,D,ESPN RADIO 1280,Rip Curl Broadcasting LLC,USA,Sports,Dodgers,Rams,Lakers,,San Luis Obispo,"249,500"
101.7,K269HE,MN,WADENA,0.25,46.44013888888889,-95.13791666666668,24.4,D,,"HBI Radio Brainerd/Wadena, LLC",USA,Sports,Twins,,,,,
101.7,K269HF,WA,YAKIMA,0.099,46.57036111111111,-120.45602777777778,6.1,D,THE FAN,"SMG YAKIMA, LLC",USA,Sports,Mariners,,,,,
101.9,K270CO,TX,ROUND ROCK,0.25,30.60138888888889,-97.65972222222224,148.0,D,MAJIA 101.9,Norsan Media LLC,USA,Classic Hits,Rangers,,,,Austin,"1,991,700"
101.9,K270CQ,KS,INDEPENDENCE,0.25,37.261722222222225,-95.76663888888888,27.0,D,KIND 1010 THE FAN,"MY TOWN MEDIA, INC.",USA,Sports,Royals,,,,,
102.1,K271AE,CO,GRAND JUNCTION,0.02,38.87775,-108.2256111111111,10.0,D,THE MOOSE,"PROFESSIONAL ANTENNA, TOWER AND TRANSLATOR SERVICE (PATTS)",USA,Country,Rockies,,,,,
102.1,K271CO,IA,DES MOINES,0.099,41.59305555555556,-93.63022222222222,128.0,D,102.1 FM/1350AM  ESPN,"SAGA COMMUNICATIONS OF IOWA, LLC",USA,Sports,Cubs,,,,Des Moines,"772,400"
102.1,K271CY,CA,OXNARD,0.25,34.23694444444445,-119.20344444444444,56.0,D,LA MEXICANA,"LAZER LICENSES, LLC",USA,Ranchera,Dodgers,,,,Oxnard-Ventura,"438,600"
102.3,K272FV,AK,SITKA,0.25,57.05738888888889,-135.33591666666666,31.0,D,THE SOUND OF SITKA,BTC USA Holdings Management Inc.,USA,Adult Contemporary,Mariners,Seahawks,,,,
102.3,K272FZ,SD,SIOUX FALLS,0.25,43.47997222222222,-96.68505555555556,120.0,D,ESPN 102.3 FM AM 1000,"Townsquare License, LLC",USA,Sports,Twins,Packers,,,Sioux Falls,"235,900"
102.3,K272GA,IA,WATERLOO,0.25,42.41305555555555,-92.43777777777778,93.0,D,THE FAN 1650 -102.3,"COLOFF MEDIA, LLC",USA,Sports,Cubs,,,,Waterloo-Cedar Falls,"133,900"
102.3,K272GC,HI,HONOLULU,0.099,21.332,-157.89097222222222,6.4,D,NBC SPORTS RADIO AM 1500,"BLOW UP, LLC",USA,Sports,Yankees,49ers,,,Honolulu,"849,600"
102.5,K273AF,NV,CARSON CITY,0.25,39.25794444444445,-119.71122222222222,44.0,D,COWBOY COUNTRY 102.5,"THE EVANS BROADCAST COMPANY, INC.",USA,Country,Giants,,,,Reno,"579,500"
102.5,K273BS,AZ,SHOW LOW,0.095,34.130583333333334,-109.94786111111112,11.0,D,I TALK 106 POINT 7,WSK FAMILY CREDIT SHELTER TRUST UTA,USA,Talk,Diamondbacks,AZCardinals,,,,
102.5,K273DD,IA,SPENCER,0.25,43.16583333333333,-95.1463888888889,93.0,D,KICD-AM 1240,"Saga Communications of Iowa, LLC",USA,Talk,Twins,,,,,
102.5,K273DE,KS,NORTON,0.25,39.82694444444445,-99.86927777777775,47.0,D,SUPERSTAR COUNTRY 102.5 & 1530,"DIERKING COMMUNICATIONS, INC",USA,Country,Royals,,,,,
102.7,K274AL,MN,MANKATO,0.25,44.12952777777778,-94.18827777777778,119.0,D,KTOE 1420 - 102.7 FM,"SUBARCTIC MEDIA, LLC",USA,Talk,Twins,,,,,
102.7,K274AX,TX,AUSTIN,0.25,30.3225,-97.80111111111113,238.4,D,ESPN 102.7,"WATERLOO MEDIA GROUP, L.P.",USA,Sports,Astros,,,,Austin,"1,991,700"
102.7,K274BX,AR,STUTTGART,0.25,34.48563888888889,-91.55983333333332,58.0,D,OLDIES 102.7 AND 96.1 AND KWAK AM 1240,"ARKANSAS COUNTY BROADCASTERS, INC.",USA,Oldies,Cardinals,,,,,
102.7,K274CY,MT,WHITEFISH,0.25,48.51161111111111,-114.3715,11.0,D,SPORTS RADIO 1240AM 102.7FM,"BEE BROADCASTING, INC.",USA,Sports,Mariners,Seahawks,,,,
102.7,K274DB,TX,MADISONVILLE,0.25,31.11111111111111,-95.9525,146.0,D,KMVL 1220AM & 98.9 FM,"KMVL RADIO, INC.",USA,Adult Standards,Astros,,,,,
102.7,K274DG,TX,DIMMITT,0.099,34.585905555555556,-102.31206944444445,15.0,D,THE TWISTER 1470 AM KDHN,"ELB Broadcasting, L.L.C.",USA,Country,Rangers,,,,,
102.9,K275AS,TX,CROCKETT,0.25,31.30575,-95.45188888888887,132.0,D,KIVY 1290 AM & 102.9 FM,LEON HUNT,USA,Adult Standards,Astros,,,,,
102.9,K275BB,MN,ROSEAU,0.25,48.84511111111112,-95.72625,50.0,D,,"R&J Broadcasting, Inc.",USA,Oldies,Twins,,Timberwolves,Wild,,
102.9,K275CJ,CA,SANTA MARIA,0.091,34.89775,-120.59016666666666,20.0,D,LA MEXICANA,Lazer Licenses LLC,USA,Regional Mexican,Dodgers,,,,Santa Maria-Lompoc,"200,700"
102.9,K275CO,CA,PARADISE,0.19,39.65097222222222,-121.463,30.0,D,KPAY SPORTS,"DEER CREEK BROADCASTING, LLC",USA,Sports,Athletics,,,,Chico,"180,000"
102.9,K275CS,KS,BELOIT,0.25,39.469166666666666,-98.09394444444445,120.0,D,,MCGRATH PUBLISHING,USA,Adult Contemporary,Royals,,,,,
102.9,K275CV,WA,MOUNT VERNON,0.25,48.43897222222222,-122.34541666666668,59.0,D,KBRC 102.9 FM AND 1430 AM,"J & J BROADCASTING, INC.",USA,Classic Hits,Mariners,,,,,
103.1,K276DI,MO,COLUMBIA,0.25,38.95530555555556,-92.27241666666669,115.0,D,KTGR 100.5 FM - 105.1 FM,"ZIMMER RADIO OF MID-MISSOURI, INC.",USA,Sports,Cardinals,,,,"Columbia, MO","160,200"
103.1,K276EP,MN,BEMIDJI,0.25,47.447222222222216,-94.8236111111111,76.0,D,COYOTE 102.5,"De La Hunt Media, Inc.",USA,Adult Contemporary,Twins,,,,,
103.1,K276GN,MN,WINDOM,0.25,43.88411111111111,-95.1825,65.0,D,TOTAL RADIO,"NEXT STEP BROADCASTING, INC.",USA,Country,Twins,,,,,
103.1,K276GT,SD,PIERRE,0.25,44.30830555555555,-100.34736111111113,79.0,D,KGFX 1060 AM / 103.1 FM,James River Broadcasting Company,USA,Country,Twins,,,,,
103.1,K276GU,CO,GREELEY,0.05,40.365833333333335,-104.73333333333332,84.0,D,NEWS TALK,"MUSIC VENTURES, LLC, DBA BROADCAST MEDIA LLC",USA,News,Rockies,Broncos,,,Ft. Collins-Greeley,"531,500"
103.3,K277AI,MN,RUSSELL,0.25,44.32552777777778,-95.87225,116.0,D,,"SUBARCTIC MEDIA, LLC",USA,Talk,Twins,,Timberwolves,,,
103.3,K277CK,KS,ARKANSAS CITY,0.25,37.075583333333334,-96.93725,40.0,D,THE MIXX AM 1280 AND K277CK 103.3,"Doxa Wave, LLC",USA,Country,Royals,,,,,
103.3,K277CZ,WA,SHELTON,0.25,47.13869444444445,-123.14097222222225,16.0,D,KMAS 1030 AM & 103.3 FM,Ephrata Radio LLC,USA,News,Mariners,Seahawks,,,,
103.3,K277DD,OK,NORMAN,0.25,35.22188888888889,-97.44183333333334,32.0,D,V 103,"TYLER MEDIA, LLC",USA,Classic Hip-Hop,Rangers,,,,Oklahoma City,"1,307,100"
103.3,K277DJ,MO,OSAGE BEACH,0.25,38.16447222222222,-92.60352777777776,152.0,D,KRMS 1150AM-97.5FM- 103.3FM,"VIPER COMMUNICATIONS, INC.",USA,Talk,Royals,,,,,
103.3,K277DN,ND,GRAND FORKS,0.25,47.813583333333334,-96.93036111111113,119.0,D,KNOX NEWS RADIO 1310 AM/107.9 FM/103.3 FM,"LEIGHTON ENTERPRISES, INC.",USA,Talk,Twins,,Timberwolves,,Grand Forks,"78,200"
103.5,K278CX,MN,BENSON,0.25,45.31830555555556,-95.56363888888887,90.0,D,COUNTRY GOLD 103.5 FM / 1290 AM,Lakeland Media LLC,USA,Country,Twins,,,,,
103.7,K279AP,MO,BETHANY,0.17,40.25472222222222,-94.00994444444444,77.0,D,KAAN SPORTS RADIO,Alpha Media Licensee LLC,USA,Sports,Cardinals,Chiefs,,,,
103.7,K279CF,TX,CARTHAGE,0.25,32.132111111111115,-94.34791666666666,122.0,D,ESPN 1590,"HANSZEN BROADCASTING, INC.",USA,Sports,Astros,,,,,
103.7,K279CS,KS,OTTAWA,0.25,38.58444444444444,-95.26580555555556,119.0,D,KOFO 1220 AM/103.7 FM,"BRANDY COMMUNICATIONS, INC.",USA,Country,Royals,,,,,
103.7,K279DC,TX,DIBOLL,0.25,31.334916666666665,-94.6696388888889,207.0,D,KSML 1260 AM - 103.7 FM,KASA FAMILY LIMITED PARTNERSHIP,USA,Sports,Astros,Texans,Mavericks,,,
103.9,K280CV,CA,CATHEDRAL CITY,0.25,33.86622222222223,-116.43491666666668,7.6,D,ESPN RADIO 103.9,Alpha Media Licensee LLC,USA,Sports,Dodgers,,Lakers,,Palm Springs,"383,500"
103.9,K280GP,CA,REDDING,0.25,40.55847222222222,-122.33111111111111,67.0,D,FOX SPORTS RADIO 103.9 FM AND 1400 AM,"SMG-REDDING, LLC",USA,Sports,Athletics,Raiders,Warriors,Sharks,Redding,"153,500"
103.9,K280GW,TX,BIG SPRING,0.25,32.22027777777778,-101.44055555555556,50.0,D,THE MIGHTY 1490 AND FM 103.9,"Kbest Media, LLC",USA,Talk,Rangers,,,,,
104.1,K281BC,CO,ALAMOSA,0.075,37.38719444444445,-105.65636111111112,6.0,D,KSPK 102.3 AND 100.3 FM,G. DANIEL THOMAS,USA,Country,Rockies,,,,,
104.1,K281BI,CO,TRINIDAD,0.0155,37.23725,-104.51497222222224,36.0,D,KSPK 102.3 AND 100.3 FM,JEANNIE SCHOTTLE,USA,Country,Rockies,,,,,
104.1,K281CU,CO,DEL NORTE,0.25,37.69063888888888,-106.5795,9.0,D,KSPK 102.3 AND 100.3 FM,,USA,Country,Rockies,,,,,
104.1,K281DG,NE,Omaha,0.235,41.22488888888889,-95.95322222222222,120.0,D,BOOMER RADIO,"Hickory Radio, LLC",USA,Oldies,Cubs,,,,Omaha-Council Bluffs,"748,200"
104.5,K283BX,WA,WAPATO,0.25,46.53180555555556,-120.45505555555556,27.0,D,HOT 99.7,"SMG-YAKIMA, LLC",USA,Rhythmic CHR,Mariners,,,,,
104.5,K283CM,CA,AUBURN,0.25,38.85766666666667,-121.02744444444444,64.0,D,AM 950 KAHI THE VOICE OF THE FOOTHILLS,KAHI CORPORATION,USA,Talk,Athletics,,,Sharks,Sacramento,"2,088,900"
104.7,K284BO,AZ,FLAGSTAFF,0.25,35.24055555555556,-111.59822222222222,8.0,D,ESPN 104.7 FM,YAVAPAI BROADCASTING CORPORATION,USA,Sports,Diamondbacks,AZCardinals,Suns,Coyotes,,
104.9,K285DL,AZ,TUCSON,0.231,32.28980555555555,-111.01897222222222,125.0,D,THE FAN,"Relevant Radio, Inc.",USA,Sports,Diamondbacks,AZCardinals,Suns,,Tucson,"882,500"
104.9,K285FW,CA,KING CITY,0.25,35.95118055555556,-121.00173611111111,23.0,D,FULL SERVICE COUNTRY,Dimes Media Corporation,USA,Country,Athletics,,Warriors,Sharks,Monterey-Salinas-Santa Cruz,"599,300"
104.9,K285HE,KS,GARDEN CITY,0.25,37.99780555555556,-100.90738888888887,145.0,D,NEWS RADIO 1240,"STECKLINE COMMUNICATIONS, INC.",USA,Talk,Royals,,,,,
105.1,K286AO,TX,LAMESA,0.25,32.70761111111111,-101.93627777777778,80.0,D,KPET 105.1 FM & 690 AM,David Stewart,USA,Country,Rangers,,,,,
105.1,K286CK,MO,WEST PLAINS,0.25,36.74277777777778,-91.9038888888889,79.0,D,105.1 NEWSRADIO KWPM 1450,"Better Newspapers, Inc.",USA,News,Cardinals,,,,,
105.1,K286CL,MO,COLUMBIA,0.25,38.95530555555556,-92.27241666666669,115.0,D,KTGR 100.5 FM - 105.1FM,"ZIMMER RADIO OF MID-MISSOURI, INC.",USA,Sports,Cardinals,,,,"Columbia, MO","160,200"
105.3,K287BV,WA,SPOKANE,0.099,47.594611111111114,-117.29908333333331,177.0,D,700 ESPN - THE TICKET,"QUEENB RADIO, INC.",USA,Sports,Mariners,,,,Spokane,"613,000"
105.5,K288DA,CO,"VAIL, ETC.",0.086,39.616083333333336,-106.44975,24.0,D,,"KRAYON'S WILD BASIN, LLC",USA,Talk,Rockies,Broncos,Nuggets,Avalanche,,
105.5,K288HF,TX,CROCKETT,0.25,31.50175,-95.48136111111111,39.0,D,KIVY 1290 AM & 102.9 FM,"KIVY RADIO, LLC",USA,Adult Standards,Astros,,,,,
105.7,K289BQ,CO,REDSTONE,0.018,39.23886111111111,-107.21783333333332,11.0,D,,PITKIN COUNTY TRANSLATOR DEPARTMENT,USA,Talk,Rockies,Broncos,Nuggets,Avalanche,,
105.7,K289CE,ND,GRAND FORKS,0.25,47.79747222222222,-96.58838888888889,68.0,D,KROX 105.7 FM & 1260 AM,GOPHER COMMUNICATIONS COMPANY,USA,Adult Contemporary,Twins,Vikings,Timberwolves,Wild,Grand Forks,"78,200"
105.7,K289CK,MO,HOUSTON,0.25,37.32922222222223,-91.89875,74.0,D,,"MEDIA PROFESSIONAL, LLC",USA,Talk,Cardinals,,,,,
105.7,K289CO,MN,WILLMAR,0.25,45.16608333333333,-95.04388888888889,124.0,D,FOX NEWS RADIO 1590 - 105.7,"IOWA CITY BROADCASTING COMPANY, INC.",USA,News,Twins,,,,,
105.9,K290CP,TX,TEXARKANA,0.114,33.40844444444444,-94.04655555555556,59.0,D,ESPN 105.9,BTC USA Holdings Management Inc.,USA,Sports,Rangers,,,,,
106.3,K292DZ,WY,SHERIDAN,0.25,44.62327777777778,-107.11755555555555,21.0,D,Z-94 - WYOMING'S BEST CLASSIC ROCK,"LOVCOM, INC.",USA,Classic Rock,Rockies,,,,,
106.3,K292GX,CO,DURANGO,0.25,37.26222222222222,-107.90283333333332,20.0,D,ESPN 930AM 97.3FM 106.3FM,FOUR CORNERS BROADCASTING LLC,USA,Sports,Rockies,,Nuggets,,,
106.5,K293AW,CA,SAN LUIS OBISPO,0.25,35.26386111111111,-120.6673888888889,44.0,D,K-JEWEL,Rip Curl Broadcasting LLC,USA,Adult Standards,Giants,49ers,Warriors,,San Luis Obispo,"249,500"
106.5,K293DA,AZ,SEDONA,0.17,34.86083333333333,-111.82027777777778,53.8,D,AM 780 KAZM,Cutter Grind Broadcasting LLC,USA,Talk,Diamondbacks,AZCardinals,Suns,,,
106.7,K294CX,CA,CRESCENT CITY,0.25,41.75955555555556,-124.19227777777778,8.0,D,NEWS TALK & SPORTS 1240/106.7 FM,"BICOASTAL MEDIA LICENSES II, LLC",USA,Talk,Athletics,,,,,
106.7,K294DA,CA,ROSAMOND,0.18,34.97913888888889,-118.16811111111112,5.0,D,FOX SPORTS 610,GOLD COAST BROADCASTING LLC,USA,Sports,Dodgers,Rams,,,Bakersfield,"667,600"
106.7,K294DE,KS,PARSONS,0.25,37.343111111111114,-95.23219444444445,67.0,D,106.7 FM KLKC,"PARSONS MEDIA GROUP, LLC",USA,Sports,Royals,Chiefs,,,,
106.7,K294DF,MN,NEW PRAGUE,0.25,44.461083333333335,-93.58577777777778,61.0,D,CLASSIC MUSIC KCHK,"INGSTAD BROTHERS BROADCASTING, LLC",USA,Country,Twins,,,,,
106.7,K294DI,KS,SALINA,0.25,38.84166666666667,-97.60975,50.0,D,,"MERIDIAN MEDIA, LLC",USA,News,Royals,Broncos,,,Salina-Manhattan,"194,900"
106.7,K294DJ,NE,LINCOLN,0.25,40.81166666666666,-96.70308333333334,76.0,D,BOOMER RADIO,"HICKORY RADIO, LLC",USA,Oldies,Cubs,,,,Lincoln,"280,500"
106.9,K295BZ,CA,KING CITY,0.25,36.20691666666667,-121.13872222222224,24.0,D,KC 102,Dimes Media Corporation,USA,Hot AC,Athletics,,,,Monterey-Salinas-Santa Cruz,"599,300"
107.1,K296ES,CA,LAKEPORT,0.24,39.130722222222225,-123.07694444444444,9.0,D,TRUE COUNTRY,"BICOASTAL MEDIA LICENSES, LLC",USA,Country,Athletics,,,,,
107.1,K296HH,ND,JAMESTOWN,0.25,46.87972222222222,-98.71816666666666,27.0,D,JAMESTOWN 107.1,"I3G MEDIA, INC.",USA,Soft AC,Twins,,,,,
107.3,K297BY,CA,ARCATA,0.25,40.72677777777778,-123.97475,23.0,D,ESPN RADIO 1340 & 92.7,"BICOASTAL MEDIA LICENSES II, LLC",USA,Sports,Athletics,,,Sharks,,
107.5,K298AT,CO,RIFLE,0.075,39.51358333333334,-107.77922222222222,10.0,D,,"KRAYON'S WILD BASIN, LLC",USA,Talk,Rockies,Broncos,Nuggets,Avalanche,,
107.7,K299BX,MN,MORRIS,0.25,45.60302777777778,-95.88755555555556,80.0,D,KMRS 1230 AM - 107.7 FM,"IOWA CITY BROADCASTING COMPANY, INC.",USA,Talk,Twins,,Timberwolves,,,
107.9,K300BG,ND,GRAND FORKS,0.25,47.88302777777778,-97.11313888888888,54.0,D,KNOX NEWS RADIO 1310 AM/107.9 FM/103.3 FM,"LEIGHTON ENTERPRISES, INC.",USA,Talk,Twins,,Timberwolves,,Grand Forks,"78,200"
107.9,K300DN,KS,JUNCTION CITY,0.21,39.014722222222225,-96.87027777777776,122.0,D,,"Eagle Communications, Inc.",USA,Classic Rock,Royals,Chiefs,,,Salina-Manhattan,
95.5,KAAN-FM,MO,BETHANY,50.0,40.25636111111111,-94.15661111111112,89.0,C2,"YOUR HOME IN THE COUNTRY, REGIONAL RADIO KAAN",Alpha Media Licensee LLC,USA,Country,Cardinals,Chiefs,,,,
101.7,KABT,TX,HAWLEY,6.0,32.510666666666665,-99.74175,101.0,A,101.7 THE PATRIOT,"WesTex Telco, LLC",USA,Americana,Rangers,,,,Abilene,"145,900"
104.9,KAGH-FM,AR,CROSSETT,6.0,33.13483333333333,-91.94708333333334,83.0,A,TODAY'S COUNTRY 104.9,"ASHLEY COUNTY BROADCASTERS, INC.",USA,Country,Cardinals,,,,,
99.3,KASR,AR,ATKINS,5.0,35.24477777777778,-92.881,146.0,A,99.3 THE EAGLE,"EAB OF MORRILTON, LLC",USA,Classic Rock,Cardinals,,,,,
94.3,KATI,MO,CALIFORNIA,50.0,38.52363888888889,-92.40711111111112,117.0,C2,KAT COUNTRY,"ZIMMER RADIO OF MID-MISSOURI, INC",USA,Country,Cardinals,,,,,
103.3,KBAA,CA,GRASS VALLEY,1.25,39.16766666666666,-120.86491666666666,35.0,A,LATINO 97.9 & 103.3,"LAZER LICENSES, LLC",USA,Contemporary Hit Radio,Giants,,,,Sacramento,"2,088,900"
104.5,KBEF,LA,GIBSLAND,6.0,32.53322222222222,-93.19294444444444,88.0,A,PRAISE 104.5,"MINDEN BROADCASTING, LLC",USA,Contemporary Christian,Rangers,,,,Shreveport,"337,500"
100.5,KBLY,TX,NEWCASTLE,4.5,33.100388888888894,-98.64616666666667,80.0,A,Y-100,"POSITIVE RADIO NETWORK, LLC",USA,Country,Rangers,,,,,
104.3,KBVP,TX,Olney,25.0,33.421388888888885,-98.72944444444444,67.0,C3,B-104 POSITIVE COUNTRY,,USA,Country,Rangers,,,,Wichita Falls,
97.9,KBXB,MO,SIKESTON,50.0,36.99783333333333,-89.64786111111111,141.0,C2,FREEDOM 97.9,"WITHERS BROADCASTING COMPANY OF SOUTHEAST MISSOURI, LLC",USA,Country,Cardinals,,,,,
99.7,KCHT,TX,CHILDRESS,4.0,34.43894444444444,-100.21983333333334,122.0,C3,ESPN 99.7,"JAMES G. BOLES, JR.",USA,Sports,Rangers,,,,,
104.1,KCKB,TX,MORAN,6.0,32.375,-99.06825,56.0,A,104.1 THE RAIDER,WESTEX TELCO LLC,USA,Adult Hits,Rangers,,,,,
95.9,KCOB-FM,IA,NEWTON,5.1,41.736361111111115,-93.02019444444444,89.0,A,COUNTRY'S BEST,ALPHA MEDIA LICENSEE LLC,USA,Country,Cardinals,,,,Des Moines,"772,400"
92.7,KCON,AR,VILONIA,25.0,35.05730555555555,-92.07125,124.3,C3,92.7 JACK FM,"EAB of Morrilton, LLC",USA,Variety Hits,Cardinals,Chiefs,,,Little Rock,"609,200"
92.1,KCRK-FM,WA,COLVILLE,5.4,48.57488888888889,-117.91775,24.0,A,,NORTH COUNTRY BROADCASTING,USA,Hot AC,Mariners,Seahawks,,,,
104.3,KDBB,MO,BONNE TERRE,1.65,37.80033333333333,-90.56319444444443,55.0,A,PARKLAND`S CLASSIC HITS STATION,"Odle Media Group, LLC",USA,Classic Hits,Cardinals,,,Blues,,
94.3,KDDL,AZ,CHINO VALLEY,4.1,34.825583333333334,-112.56988888888888,24.0,C3,HOMETOWN CATTLE COUNTRY,PRESCOTT VALLEY BROADCASTING CO. INC.,USA,Country,Diamondbacks,AZCardinals,,,,
93.7,KDKA-FM,PA,PITTSBURGH,41.0,40.44116666666666,-80.02533333333334,131.0,B,93.7 THE FAN,"Audacy License, LLC",USA,Sports,Pirates,,,,Pittsburgh,"1,998,700"
97.5,KDKK,MN,PARK RAPIDS,100.0,46.93080555555555,-95.00780555555556,192.0,C1,STAR STATION,"De La Hunt Media, Inc.",USA,Adult Standards,Twins,,,,,
99.1,KDWD,MO,MARCELINE,4.2,39.70836111111112,-92.95880555555556,114.3,C3,MY COUNTRY 99.1,"MAIN STREET USA COMMUNICATIONS, LLC",USA,Country,Royals,Chiefs,,,,
101.5,KEKA-FM,CA,EUREKA,89.0,40.41983333333333,-124.08447222222222,47.0,C,THUNDER COUNTRY,"EUREKA BROADCASTING CO., INC.",USA,Country,Giants,,,,,
101.1,KEOJ,KS,CANEY,6.0,36.97202777777778,-95.8966388888889,101.0,A,YOUR CHOICE FOR THE FAMILY,"KXOJ, INC.",USA,Contemporary Christian,Rangers,,,,,
97.9,KFBD-FM,MO,WAYNESVILLE,10.0,37.94725,-92.35516666666666,90.0,C3,THE SOURCE,Alpha Media Licensee LLC,USA,Adult Contemporary,Cardinals,,,,,
104.7,KFGO-FM,ND,HOPE,100.0,47.054138888888886,-97.41258333333334,204.0,C1,THE MIGHTY 790 AM/94.1 FM/104.7 FM,"MIDWEST COMMUNICATIONS, INC.",USA,Talk,Twins,,,,Fargo-Moorhead,"216,700"
103.1,KFIL-FM,MN,CHATFIELD,3.5,43.73302777777778,-92.08516666666668,114.0,C3,TRUE COUNTRY 103,"Townsquare License, LLC",USA,Country,Twins,,,,,
99.9,KFMJ,AK,KETCHIKAN,0.115,55.36075,-131.79694444444445,10.0,A,ALASKA'S HOME OF GOOD TIME OLDIES,"KFMJ Radio, LLC",USA,Oldies,Mariners,,,,,
104.3,KGAS-FM,TX,CARTHAGE,6.0,32.14266666666666,-94.42769444444446,93.0,A,"K-GAS 104.3, THE HEARTBEAT OF EAST TEXAS","HANSZEN BROADCASTING, INC.",USA,Country,Rangers,Cowboys,,,,
106.7,KHGN,KS,HUGOTON,55.0,37.31586111111111,-101.3382222222222,77.0,C1,HITS 106,"Western Kansas Broadcast Center, LLC",USA,Adult Hits,Royals,,,,,
101.7,KHST,MO,LAMAR,22.0,37.42422222222222,-94.26994444444443,88.0,C3,SOMO SPORTS RADIO,Land Go Radio Group LLC,USA,Sports,Royals,Chiefs,,,,
99.9,KIRK,MO,MACON,12.5,39.60058333333333,-92.57352777777776,112.0,C3,THE CAPTAIN,Alpha Media Licensee LLC,USA,Oldies,Cardinals,Chiefs,,,,
92.7,KIVY-FM,TX,CROCKETT,50.0,31.305722222222222,-95.45188888888887,141.0,C2,COUNTRY 92.7 FM KIVY,,USA,Country,Astros,,,,,
103.7,KJEL,MO,LEBANON,100.0,37.819472222222224,-92.74766666666667,259.0,C0,,Alpha Media Licensee LLC,USA,Country,Cardinals,,,,,
104.1,KJOR,CA,WINDSOR,0.9,38.541,-122.90247222222224,13.0,A,LA MEJOR,"LAZER LICENSES, LLC",USA,Adult Hits,Giants,,,,San Francisco,"6,737,900"
92.7,KJVC,LA,MANSFIELD,3.0,32.02180555555555,-93.7385,51.0,A,CLASSIC COUNTRY 92.7 KJVC,"Sputnik Media, LLC",USA,Country,Rangers,,,,,
106.1,KKBI,OK,BROKEN BOW,17.0,34.245916666666666,-94.78297222222224,99.0,C2,BEST COUNTRY 106,JL Radio LLC,USA,Country,Rangers,,Thunder,,,
95.9,KKBL,MO,MONETT,6.0,36.937555555555555,-93.92519444444444,69.0,A,THE BUZZ,"EAGLE BROADCASTING, INC.",USA,Variety Hits,Cardinals,,,,,
96.7,KKCQ-FM,MN,BAGLEY,25.0,47.60605555555556,-95.42558333333334,118.0,C2,Q COUNTRY,"R&J BROADCASTING, INC.",USA,Country,Twins,,,,,
94.3,KKIN-FM,MN,AITKIN,14.0,46.68827777777778,-93.59966666666666,139.0,C3,,"R & J BROADCASTING, INC.",USA,Country,Twins,Vikings,Timberwolves,,,
92.1,KKOZ-FM,MO,AVA,4.5,36.930027777777774,-92.65544444444446,50.0,A,CAUSE RADIO 92.1,"CORUM INDUSTRIES, INC.",USA,News,Royals,Chiefs,,,,
100.1,KKWK,MO,CAMERON,50.0,39.95777777777778,-94.1155,117.0,C2,CLASSIC ROCK QUICK 100.1,Alpha Media Licensee LLC,USA,Classic Rock,Royals,Chiefs,,,,
98.9,KLBY-FM,TX,ALBANY,5.3,32.71691666666667,-99.31627777777776,96.0,A,98.9 THE PATRIOT,,USA,Country,Rangers,,,,,
104.1,KLCJ,LA,OAK GROVE,6.0,30.00327777777778,-93.08488888888888,90.5,A,ESPN 103.7,DELTA MEDIA CORPORATION,USA,Sports,Astros,,,,,
94.5,KLIQ,NE,HASTINGS,100.0,40.602222222222224,-98.83952777777776,268.0,C1,FIESTA 94.5,"Flood Communications of Omaha, L.L.C.",USA,Regional Mexican,Royals,,,,,
103.7,KLWB-FM,LA,CARENCRO,10.0,30.342416666666665,-91.9628888888889,284.0,C2,ESPN 103.7,DELTA MEDIA CORPORATION,USA,Sports,Astros,,,,Lafayette,"480,200"
99.1,KMA-FM,IA,CLARINDA,100.0,40.801111111111105,-94.90191666666668,287.0,C1,KMA LAND 960 AM & 99.1 FM,"KMALAND BROADCASTING, LLC",USA,Talk,Cardinals,,,,,
95.1,KMAQ-FM,IA,MAQUOKETA,6.0,42.090583333333335,-90.62875,122.0,A,STEREO 95,Coloff Media LLC,USA,Soft AC,Cardinals,,,,,
105.5,KMAV-FM,ND,MAYVILLE,25.0,47.49916666666667,-97.35119444444445,103.0,C3,,"KMSR, INC.",USA,Country,Twins,,,,,
100.5,KMEM-FM,MO,MEMPHIS,25.0,40.49975,-92.16627777777778,78.0,C3,AMERICA'S BEST COUNTRY,TRI-RIVERS BROADCASTING COMPANY,USA,Country,Cardinals,,,,,
